min_time = 60402; max_time = 60402; average_time = 60402; 
min_time = 2; max_time = 315618; average_time = 24809; 
min_time = 2; max_time = 315618; average_time = 24640; 
min_time = 2; max_time = 315618; average_time = 24369; 
min_time = 2; max_time = 315618; average_time = 23983; 
min_time = 2; max_time = 315618; average_time = 23973; 
min_time = 2; max_time = 315618; average_time = 23616; 
min_time = 2; max_time = 315618; average_time = 23262; 
min_time = 2; max_time = 315618; average_time = 23207; 
min_time = 2; max_time = 315618; average_time = 22894; 
min_time = 2; max_time = 315618; average_time = 22576; 
min_time = 2; max_time = 315618; average_time = 22267; 
min_time = 2; max_time = 315618; average_time = 22076; 
min_time = 2; max_time = 315618; average_time = 21797; 
min_time = 2; max_time = 315618; average_time = 21526; 
min_time = 2; max_time = 315618; average_time = 21253; 
min_time = 2; max_time = 315618; average_time = 21108; 
min_time = 2; max_time = 315618; average_time = 21056; 
min_time = 2; max_time = 315618; average_time = 21714; 
min_time = 2; max_time = 315618; average_time = 21449; 
min_time = 2; max_time = 315618; average_time = 21179; 
min_time = 2; max_time = 315618; average_time = 20959; 
min_time = 2; max_time = 315618; average_time = 20706; 
min_time = 2; max_time = 315618; average_time = 20471; 
min_time = 2; max_time = 315618; average_time = 20654; 
min_time = 2; max_time = 315618; average_time = 20503; 
min_time = 2; max_time = 315618; average_time = 20271; 
min_time = 2; max_time = 315618; average_time = 20045; 
min_time = 2; max_time = 315618; average_time = 19825; 
min_time = 2; max_time = 315618; average_time = 19625; 
min_time = 2; max_time = 315618; average_time = 19454; 
min_time = 2; max_time = 315618; average_time = 19273; 
min_time = 2; max_time = 315618; average_time = 19190; 
min_time = 2; max_time = 315618; average_time = 18984; 
min_time = 2; max_time = 315618; average_time = 19085; 
min_time = 2; max_time = 315618; average_time = 19279; 
min_time = 2; max_time = 315618; average_time = 19150; 
min_time = 2; max_time = 315618; average_time = 18951; 
min_time = 2; max_time = 315618; average_time = 18769; 
min_time = 2; max_time = 315618; average_time = 18859; 
min_time = 2; max_time = 315618; average_time = 18828; 
min_time = 2; max_time = 315618; average_time = 18834; 
min_time = 2; max_time = 315618; average_time = 18650; 
min_time = 2; max_time = 315618; average_time = 19349; 
min_time = 2; max_time = 315618; average_time = 21694; 
min_time = 2; max_time = 315618; average_time = 21486; 
min_time = 2; max_time = 315618; average_time = 21300; 
min_time = 2; max_time = 315618; average_time = 21102; 
min_time = 2; max_time = 315618; average_time = 20905; 
min_time = 2; max_time = 315618; average_time = 20713; 
min_time = 2; max_time = 315618; average_time = 20529; 
min_time = 2; max_time = 315618; average_time = 20397; 
min_time = 2; max_time = 315618; average_time = 20267; 
min_time = 2; max_time = 315618; average_time = 20089; 
min_time = 2; max_time = 315618; average_time = 19914; 
min_time = 2; max_time = 315618; average_time = 19739; 
min_time = 2; max_time = 315618; average_time = 19568; 
min_time = 2; max_time = 315618; average_time = 19423; 
min_time = 2; max_time = 315618; average_time = 19309; 
min_time = 2; max_time = 315618; average_time = 19149; 
min_time = 2; max_time = 315618; average_time = 19020; 
min_time = 2; max_time = 315618; average_time = 18871; 
min_time = 2; max_time = 315618; average_time = 19240; 
min_time = 2; max_time = 315618; average_time = 19163; 
min_time = 2; max_time = 315618; average_time = 19141; 
min_time = 2; max_time = 315618; average_time = 19303; 
min_time = 2; max_time = 315618; average_time = 19510; 
min_time = 2; max_time = 315618; average_time = 19356; 
min_time = 2; max_time = 315618; average_time = 19206; 
min_time = 2; max_time = 315618; average_time = 19140; 
min_time = 2; max_time = 315618; average_time = 20085; 
min_time = 2; max_time = 315618; average_time = 20706; 
min_time = 2; max_time = 315618; average_time = 20565; 
min_time = 2; max_time = 315618; average_time = 20430; 
min_time = 2; max_time = 315618; average_time = 20277; 
min_time = 2; max_time = 315618; average_time = 20675; 
min_time = 2; max_time = 315618; average_time = 20522; 
min_time = 2; max_time = 315618; average_time = 20374; 
min_time = 2; max_time = 315618; average_time = 20698; 
min_time = 2; max_time = 315618; average_time = 20582; 
min_time = 2; max_time = 315618; average_time = 20451; 
min_time = 2; max_time = 315618; average_time = 20305; 
min_time = 2; max_time = 315618; average_time = 20182; 
min_time = 2; max_time = 315618; average_time = 20045; 
min_time = 2; max_time = 315618; average_time = 19906; 
min_time = 2; max_time = 315618; average_time = 20607; 
min_time = 2; max_time = 315618; average_time = 20507; 
min_time = 2; max_time = 315618; average_time = 20522; 
min_time = 2; max_time = 315618; average_time = 20383; 
min_time = 2; max_time = 315618; average_time = 21226; 
min_time = 2; max_time = 315618; average_time = 21086; 
min_time = 2; max_time = 315618; average_time = 20947; 
min_time = 2; max_time = 315618; average_time = 21427; 
min_time = 2; max_time = 315618; average_time = 21519; 
min_time = 2; max_time = 315618; average_time = 21430; 
min_time = 2; max_time = 315618; average_time = 21564; 
min_time = 2; max_time = 315618; average_time = 21429; 
min_time = 2; max_time = 315618; average_time = 21331; 
min_time = 2; max_time = 315618; average_time = 21227; 
min_time = 2; max_time = 315618; average_time = 21192; 
min_time = 2; max_time = 315618; average_time = 21159; 
min_time = 2; max_time = 315618; average_time = 21056; 
min_time = 2; max_time = 315618; average_time = 21406; 
min_time = 2; max_time = 315618; average_time = 21432; 
min_time = 2; max_time = 315618; average_time = 21301; 
min_time = 2; max_time = 315618; average_time = 21172; 
min_time = 2; max_time = 571451; average_time = 24507; 
min_time = 2; max_time = 571451; average_time = 24359; 
min_time = 2; max_time = 571451; average_time = 24225; 
min_time = 2; max_time = 571451; average_time = 24085; 
min_time = 2; max_time = 571451; average_time = 24005; 
min_time = 2; max_time = 571451; average_time = 23876; 
min_time = 2; max_time = 571451; average_time = 23856; 
min_time = 2; max_time = 571451; average_time = 23924; 
min_time = 2; max_time = 571451; average_time = 24196; 
min_time = 2; max_time = 571451; average_time = 24089; 
min_time = 2; max_time = 571451; average_time = 23956; 
min_time = 2; max_time = 571451; average_time = 23919; 
min_time = 2; max_time = 571451; average_time = 23813; 
min_time = 2; max_time = 571451; average_time = 23863; 
min_time = 2; max_time = 571451; average_time = 23730; 
min_time = 2; max_time = 571451; average_time = 24256; 
min_time = 2; max_time = 571451; average_time = 24207; 
min_time = 2; max_time = 571451; average_time = 24092; 
min_time = 2; max_time = 571451; average_time = 23960; 
min_time = 2; max_time = 571451; average_time = 23899; 
min_time = 2; max_time = 571451; average_time = 23777; 
min_time = 2; max_time = 571451; average_time = 23797; 
min_time = 2; max_time = 571451; average_time = 23720; 
min_time = 2; max_time = 571451; average_time = 23615; 
min_time = 2; max_time = 571451; average_time = 23536; 
min_time = 2; max_time = 571451; average_time = 23413; 
min_time = 2; max_time = 571451; average_time = 23362; 
min_time = 2; max_time = 571451; average_time = 23249; 
min_time = 2; max_time = 571451; average_time = 23179; 
min_time = 2; max_time = 571451; average_time = 23106; 
min_time = 2; max_time = 571451; average_time = 22989; 
min_time = 2; max_time = 571451; average_time = 22900; 
min_time = 2; max_time = 571451; average_time = 22784; 
min_time = 2; max_time = 571451; average_time = 22733; 
min_time = 2; max_time = 571451; average_time = 22620; 
min_time = 2; max_time = 571451; average_time = 22507; 
min_time = 2; max_time = 571451; average_time = 22401; 
min_time = 2; max_time = 571451; average_time = 22306; 
min_time = 2; max_time = 571451; average_time = 22217; 
min_time = 2; max_time = 571451; average_time = 22120; 
min_time = 2; max_time = 571451; average_time = 22018; 
min_time = 2; max_time = 571451; average_time = 21919; 
min_time = 2; max_time = 571451; average_time = 22181; 
min_time = 2; max_time = 571451; average_time = 22085; 
min_time = 2; max_time = 571451; average_time = 22176; 
min_time = 2; max_time = 571451; average_time = 22071; 
min_time = 2; max_time = 571451; average_time = 22081; 
min_time = 2; max_time = 571451; average_time = 22102; 
min_time = 2; max_time = 571451; average_time = 22114; 
min_time = 2; max_time = 571451; average_time = 22016; 
min_time = 2; max_time = 571451; average_time = 21923; 
min_time = 2; max_time = 571451; average_time = 21842; 
min_time = 2; max_time = 571451; average_time = 21809; 
min_time = 2; max_time = 571451; average_time = 21719; 
min_time = 2; max_time = 571451; average_time = 21620; 
min_time = 2; max_time = 571451; average_time = 21690; 
min_time = 2; max_time = 571451; average_time = 21611; 
min_time = 2; max_time = 571451; average_time = 21515; 
min_time = 2; max_time = 571451; average_time = 21419; 
min_time = 2; max_time = 571451; average_time = 21330; 
min_time = 2; max_time = 571451; average_time = 21422; 
min_time = 2; max_time = 571451; average_time = 21426; 
min_time = 2; max_time = 571451; average_time = 21335; 
min_time = 2; max_time = 571451; average_time = 21243; 
min_time = 2; max_time = 571451; average_time = 21155; 
min_time = 2; max_time = 571451; average_time = 21064; 
min_time = 2; max_time = 571451; average_time = 21011; 
min_time = 2; max_time = 571451; average_time = 20948; 
min_time = 2; max_time = 571451; average_time = 20859; 
min_time = 2; max_time = 571451; average_time = 20947; 
min_time = 2; max_time = 571451; average_time = 20861; 
min_time = 2; max_time = 571451; average_time = 20773; 
min_time = 2; max_time = 571451; average_time = 20805; 
min_time = 2; max_time = 571451; average_time = 21785; 
min_time = 2; max_time = 571451; average_time = 21706; 
min_time = 2; max_time = 571451; average_time = 21666; 
min_time = 2; max_time = 571451; average_time = 21577; 
min_time = 2; max_time = 571451; average_time = 21895; 
min_time = 2; max_time = 571451; average_time = 21830; 
min_time = 2; max_time = 571451; average_time = 21741; 
min_time = 2; max_time = 571451; average_time = 21653; 
min_time = 2; max_time = 571451; average_time = 21602; 
min_time = 2; max_time = 571451; average_time = 21524; 
min_time = 2; max_time = 571451; average_time = 21525; 
min_time = 2; max_time = 571451; average_time = 21440; 
min_time = 2; max_time = 571451; average_time = 21372; 
min_time = 2; max_time = 571451; average_time = 21289; 
min_time = 2; max_time = 571451; average_time = 21204; 
min_time = 2; max_time = 571451; average_time = 21122; 
min_time = 2; max_time = 571451; average_time = 21039; 
min_time = 2; max_time = 571451; average_time = 20968; 
min_time = 2; max_time = 571451; average_time = 20892; 
min_time = 2; max_time = 571451; average_time = 20814; 
min_time = 2; max_time = 571451; average_time = 20768; 
min_time = 2; max_time = 571451; average_time = 20693; 
min_time = 2; max_time = 571451; average_time = 20772; 
min_time = 2; max_time = 571451; average_time = 20700; 
min_time = 2; max_time = 571451; average_time = 20698; 
min_time = 2; max_time = 571451; average_time = 20620; 
min_time = 2; max_time = 571451; average_time = 20546; 
min_time = 2; max_time = 571451; average_time = 20481; 
min_time = 2; max_time = 571451; average_time = 20415; 
min_time = 2; max_time = 571451; average_time = 20377; 
min_time = 2; max_time = 571451; average_time = 20309; 
min_time = 2; max_time = 571451; average_time = 20236; 
min_time = 2; max_time = 571451; average_time = 20163; 
min_time = 2; max_time = 571451; average_time = 20108; 
min_time = 2; max_time = 571451; average_time = 20310; 
min_time = 2; max_time = 571451; average_time = 20237; 
min_time = 1; max_time = 571451; average_time = 20164; 
min_time = 1; max_time = 571451; average_time = 20091; 
min_time = 1; max_time = 571451; average_time = 20081; 
min_time = 1; max_time = 571451; average_time = 20008; 
min_time = 1; max_time = 571451; average_time = 19940; 
min_time = 1; max_time = 571451; average_time = 19870; 
min_time = 1; max_time = 571451; average_time = 19854; 
min_time = 1; max_time = 571451; average_time = 19787; 
min_time = 1; max_time = 571451; average_time = 19886; 
min_time = 1; max_time = 571451; average_time = 19851; 
min_time = 1; max_time = 571451; average_time = 19794; 
min_time = 1; max_time = 571451; average_time = 19727; 
min_time = 1; max_time = 571451; average_time = 19973; 
min_time = 1; max_time = 571451; average_time = 20192; 
min_time = 1; max_time = 571451; average_time = 20231; 
min_time = 1; max_time = 571451; average_time = 20161; 
min_time = 1; max_time = 571451; average_time = 20096; 
min_time = 1; max_time = 571451; average_time = 20056; 
min_time = 1; max_time = 571451; average_time = 19994; 
min_time = 1; max_time = 571451; average_time = 19927; 
min_time = 1; max_time = 571451; average_time = 19859; 
min_time = 1; max_time = 571451; average_time = 19792; 
min_time = 1; max_time = 571451; average_time = 19756; 
min_time = 1; max_time = 571451; average_time = 19690; 
min_time = 1; max_time = 571451; average_time = 19624; 
min_time = 1; max_time = 571451; average_time = 19570; 
min_time = 1; max_time = 571451; average_time = 19986; 
min_time = 1; max_time = 571451; average_time = 20080; 
min_time = 1; max_time = 571451; average_time = 20016; 
min_time = 1; max_time = 571451; average_time = 19958; 
min_time = 1; max_time = 571451; average_time = 19910; 
min_time = 1; max_time = 571451; average_time = 19853; 
min_time = 1; max_time = 571451; average_time = 20082; 
min_time = 1; max_time = 571451; average_time = 20026; 
min_time = 1; max_time = 571451; average_time = 19981; 
min_time = 1; max_time = 571451; average_time = 19951; 
min_time = 1; max_time = 571451; average_time = 19887; 
min_time = 1; max_time = 571451; average_time = 19845; 
min_time = 1; max_time = 571451; average_time = 19795; 
min_time = 1; max_time = 571451; average_time = 19880; 
min_time = 1; max_time = 571451; average_time = 19820; 
min_time = 1; max_time = 571451; average_time = 19758; 
min_time = 1; max_time = 571451; average_time = 19984; 
min_time = 1; max_time = 571451; average_time = 19936; 
min_time = 1; max_time = 571451; average_time = 19877; 
min_time = 1; max_time = 571451; average_time = 19816; 
min_time = 1; max_time = 571451; average_time = 19755; 
min_time = 1; max_time = 571451; average_time = 19694; 
min_time = 1; max_time = 571451; average_time = 19634; 
min_time = 1; max_time = 571451; average_time = 19580; 
min_time = 1; max_time = 571451; average_time = 19622; 
min_time = 1; max_time = 571451; average_time = 19568; 
min_time = 1; max_time = 571451; average_time = 19534; 
min_time = 1; max_time = 571451; average_time = 19481; 
min_time = 1; max_time = 571451; average_time = 19432; 
min_time = 1; max_time = 571451; average_time = 19444; 
min_time = 1; max_time = 571451; average_time = 19467; 
min_time = 1; max_time = 571451; average_time = 19420; 
min_time = 1; max_time = 571451; average_time = 19368; 
min_time = 1; max_time = 571451; average_time = 19352; 
min_time = 1; max_time = 571451; average_time = 19294; 
min_time = 1; max_time = 571451; average_time = 19238; 
min_time = 1; max_time = 571451; average_time = 19234; 
min_time = 1; max_time = 571451; average_time = 19284; 
min_time = 1; max_time = 571451; average_time = 19362; 
min_time = 1; max_time = 571451; average_time = 19319; 
min_time = 1; max_time = 571451; average_time = 19270; 
min_time = 1; max_time = 571451; average_time = 19217; 
min_time = 1; max_time = 571451; average_time = 19161; 
min_time = 1; max_time = 571451; average_time = 19105; 
min_time = 1; max_time = 571451; average_time = 19054; 
min_time = 1; max_time = 571451; average_time = 19009; 
min_time = 1; max_time = 571451; average_time = 18955; 
min_time = 1; max_time = 571451; average_time = 18902; 
min_time = 1; max_time = 571451; average_time = 18934; 
min_time = 1; max_time = 571451; average_time = 19050; 
min_time = 1; max_time = 571451; average_time = 19022; 
min_time = 1; max_time = 571451; average_time = 18988; 
min_time = 1; max_time = 571451; average_time = 18938; 
min_time = 1; max_time = 571451; average_time = 18884; 
min_time = 1; max_time = 571451; average_time = 18831; 
min_time = 1; max_time = 571451; average_time = 18963; 
min_time = 1; max_time = 571451; average_time = 18909; 
min_time = 1; max_time = 571451; average_time = 18857; 
min_time = 1; max_time = 571451; average_time = 18805; 
min_time = 1; max_time = 571451; average_time = 19029; 
min_time = 1; max_time = 571451; average_time = 18978; 
min_time = 1; max_time = 571451; average_time = 18926; 
min_time = 1; max_time = 571451; average_time = 18912; 
min_time = 1; max_time = 571451; average_time = 18860; 
min_time = 1; max_time = 571451; average_time = 18818; 
min_time = 1; max_time = 571451; average_time = 18768; 
min_time = 1; max_time = 571451; average_time = 18717; 
min_time = 1; max_time = 571451; average_time = 18672; 
min_time = 1; max_time = 571451; average_time = 18621; 
min_time = 1; max_time = 571451; average_time = 18574; 
min_time = 1; max_time = 571451; average_time = 18524; 
min_time = 1; max_time = 571451; average_time = 18638; 
min_time = 1; max_time = 571451; average_time = 18589; 
min_time = 1; max_time = 571451; average_time = 18549; 
min_time = 1; max_time = 571451; average_time = 18500; 
min_time = 1; max_time = 571451; average_time = 18458; 
min_time = 1; max_time = 571451; average_time = 18604; 
min_time = 1; max_time = 571451; average_time = 18559; 
min_time = 1; max_time = 571451; average_time = 18512; 
min_time = 1; max_time = 571451; average_time = 18466; 
min_time = 1; max_time = 571451; average_time = 18419; 
min_time = 1; max_time = 571451; average_time = 18371; 
min_time = 1; max_time = 571451; average_time = 18336; 
min_time = 1; max_time = 571451; average_time = 18292; 
min_time = 1; max_time = 571451; average_time = 18244; 
min_time = 1; max_time = 571451; average_time = 18415; 
min_time = 1; max_time = 571451; average_time = 18368; 
min_time = 1; max_time = 571451; average_time = 18326; 
min_time = 1; max_time = 571451; average_time = 18280; 
min_time = 1; max_time = 571451; average_time = 18234; 
min_time = 1; max_time = 571451; average_time = 18495; 
min_time = 1; max_time = 571451; average_time = 18468; 
min_time = 1; max_time = 571451; average_time = 18421; 
min_time = 1; max_time = 571451; average_time = 18381; 
min_time = 1; max_time = 571451; average_time = 18341; 
min_time = 1; max_time = 571451; average_time = 18307; 
min_time = 1; max_time = 571451; average_time = 18265; 
min_time = 1; max_time = 571451; average_time = 18269; 
min_time = 1; max_time = 571451; average_time = 18264; 
min_time = 1; max_time = 571451; average_time = 18223; 
min_time = 1; max_time = 571451; average_time = 18178; 
min_time = 1; max_time = 571451; average_time = 18134; 
min_time = 1; max_time = 571451; average_time = 18104; 
min_time = 1; max_time = 571451; average_time = 18070; 
min_time = 1; max_time = 571451; average_time = 18040; 
min_time = 1; max_time = 571451; average_time = 18009; 
min_time = 1; max_time = 571451; average_time = 17966; 
min_time = 1; max_time = 571451; average_time = 17952; 
min_time = 1; max_time = 571451; average_time = 17928; 
min_time = 1; max_time = 571451; average_time = 17886; 
min_time = 1; max_time = 571451; average_time = 17843; 
min_time = 1; max_time = 571451; average_time = 18038; 
min_time = 1; max_time = 571451; average_time = 17995; 
min_time = 1; max_time = 571451; average_time = 17952; 
min_time = 1; max_time = 571451; average_time = 17909; 
min_time = 1; max_time = 571451; average_time = 17869; 
min_time = 1; max_time = 571451; average_time = 17838; 
min_time = 1; max_time = 571451; average_time = 17987; 
min_time = 1; max_time = 571451; average_time = 17944; 
min_time = 1; max_time = 571451; average_time = 17901; 
min_time = 1; max_time = 571451; average_time = 17864; 
min_time = 1; max_time = 571451; average_time = 17906; 
min_time = 1; max_time = 571451; average_time = 17872; 
min_time = 1; max_time = 571451; average_time = 17830; 
min_time = 1; max_time = 571451; average_time = 17789; 
min_time = 1; max_time = 571451; average_time = 17770; 
min_time = 1; max_time = 571451; average_time = 17738; 
min_time = 1; max_time = 571451; average_time = 17880; 
min_time = 1; max_time = 571451; average_time = 17839; 
min_time = 1; max_time = 571451; average_time = 17834; 
min_time = 1; max_time = 571451; average_time = 17810; 
min_time = 1; max_time = 571451; average_time = 17769; 
min_time = 1; max_time = 571451; average_time = 17728; 
min_time = 1; max_time = 571451; average_time = 17891; 
min_time = 1; max_time = 571451; average_time = 17852; 
min_time = 1; max_time = 571451; average_time = 17815; 
min_time = 1; max_time = 571451; average_time = 17786; 
min_time = 1; max_time = 571451; average_time = 17765; 
min_time = 1; max_time = 571451; average_time = 17729; 
min_time = 1; max_time = 571451; average_time = 17874; 
min_time = 1; max_time = 571451; average_time = 17855; 
min_time = 1; max_time = 571451; average_time = 17815; 
min_time = 1; max_time = 571451; average_time = 17777; 
min_time = 1; max_time = 571451; average_time = 17778; 
min_time = 1; max_time = 571451; average_time = 17754; 
min_time = 1; max_time = 571451; average_time = 17723; 
min_time = 1; max_time = 571451; average_time = 17731; 
min_time = 1; max_time = 571451; average_time = 17707; 
min_time = 1; max_time = 571451; average_time = 17737; 
min_time = 1; max_time = 571451; average_time = 18030; 
min_time = 1; max_time = 571451; average_time = 17994; 
min_time = 1; max_time = 571451; average_time = 18029; 
min_time = 1; max_time = 571451; average_time = 17995; 
min_time = 1; max_time = 571451; average_time = 17956; 
min_time = 1; max_time = 571451; average_time = 17920; 
min_time = 1; max_time = 571451; average_time = 18117; 
min_time = 1; max_time = 571451; average_time = 18078; 
min_time = 1; max_time = 571451; average_time = 18044; 
min_time = 1; max_time = 571451; average_time = 18006; 
min_time = 1; max_time = 571451; average_time = 17967; 
min_time = 1; max_time = 571451; average_time = 17928; 
min_time = 1; max_time = 571451; average_time = 17890; 
min_time = 1; max_time = 571451; average_time = 17852; 
min_time = 1; max_time = 571451; average_time = 17838; 
min_time = 1; max_time = 571451; average_time = 17816; 
min_time = 1; max_time = 571451; average_time = 17778; 
min_time = 1; max_time = 571451; average_time = 17769; 
min_time = 1; max_time = 571451; average_time = 17731; 
min_time = 1; max_time = 571451; average_time = 17694; 
min_time = 1; max_time = 571451; average_time = 17657; 
min_time = 1; max_time = 571451; average_time = 17622; 
min_time = 1; max_time = 571451; average_time = 17590; 
min_time = 1; max_time = 571451; average_time = 17554; 
min_time = 1; max_time = 571451; average_time = 17517; 
min_time = 1; max_time = 571451; average_time = 17509; 
min_time = 1; max_time = 571451; average_time = 17474; 
min_time = 1; max_time = 571451; average_time = 17532; 
min_time = 1; max_time = 571451; average_time = 17598; 
min_time = 1; max_time = 571451; average_time = 17562; 
min_time = 1; max_time = 571451; average_time = 17535; 
min_time = 1; max_time = 571451; average_time = 17499; 
min_time = 1; max_time = 571451; average_time = 17871; 
min_time = 1; max_time = 571451; average_time = 17834; 
min_time = 1; max_time = 571451; average_time = 17800; 
min_time = 1; max_time = 571451; average_time = 17844; 
min_time = 1; max_time = 571451; average_time = 17808; 
min_time = 1; max_time = 571451; average_time = 17775; 
min_time = 1; max_time = 571451; average_time = 17739; 
min_time = 1; max_time = 571451; average_time = 17711; 
min_time = 1; max_time = 571451; average_time = 17677; 
min_time = 1; max_time = 571451; average_time = 17648; 
min_time = 1; max_time = 571451; average_time = 17633; 
min_time = 1; max_time = 571451; average_time = 17597; 
min_time = 1; max_time = 571451; average_time = 17624; 
min_time = 1; max_time = 571451; average_time = 17756; 
min_time = 1; max_time = 571451; average_time = 17789; 
min_time = 1; max_time = 571451; average_time = 17754; 
min_time = 1; max_time = 571451; average_time = 17719; 
min_time = 1; max_time = 571451; average_time = 17788; 
min_time = 1; max_time = 571451; average_time = 17812; 
min_time = 1; max_time = 571451; average_time = 17789; 
min_time = 1; max_time = 571451; average_time = 17753; 
min_time = 1; max_time = 571451; average_time = 17718; 
min_time = 1; max_time = 571451; average_time = 17683; 
min_time = 1; max_time = 571451; average_time = 17649; 
min_time = 1; max_time = 571451; average_time = 17651; 
min_time = 1; max_time = 571451; average_time = 17618; 
min_time = 1; max_time = 571451; average_time = 17584; 
min_time = 1; max_time = 571451; average_time = 17841; 
min_time = 1; max_time = 571451; average_time = 17806; 
min_time = 1; max_time = 571451; average_time = 17772; 
min_time = 1; max_time = 571451; average_time = 17738; 
min_time = 1; max_time = 571451; average_time = 17709; 
min_time = 1; max_time = 571451; average_time = 17675; 
min_time = 1; max_time = 571451; average_time = 17642; 
min_time = 1; max_time = 571451; average_time = 17905; 
min_time = 1; max_time = 571451; average_time = 17876; 
min_time = 1; max_time = 571451; average_time = 17996; 
min_time = 1; max_time = 571451; average_time = 17982; 
min_time = 1; max_time = 571451; average_time = 17948; 
min_time = 1; max_time = 571451; average_time = 17917; 
min_time = 1; max_time = 571451; average_time = 17887; 
min_time = 1; max_time = 571451; average_time = 17860; 
min_time = 1; max_time = 571451; average_time = 17826; 
min_time = 1; max_time = 571451; average_time = 17795; 
min_time = 1; max_time = 571451; average_time = 17761; 
min_time = 1; max_time = 571451; average_time = 17727; 
min_time = 1; max_time = 571451; average_time = 17961; 
min_time = 1; max_time = 571451; average_time = 17991; 
min_time = 1; max_time = 571451; average_time = 17957; 
min_time = 1; max_time = 571451; average_time = 17947; 
min_time = 1; max_time = 571451; average_time = 17917; 
min_time = 1; max_time = 571451; average_time = 17884; 
min_time = 1; max_time = 571451; average_time = 17851; 
min_time = 1; max_time = 571451; average_time = 17828; 
min_time = 1; max_time = 571451; average_time = 17836; 
min_time = 1; max_time = 571451; average_time = 17840; 
min_time = 1; max_time = 571451; average_time = 17815; 
min_time = 1; max_time = 571451; average_time = 17783; 
min_time = 1; max_time = 571451; average_time = 17750; 
min_time = 1; max_time = 571451; average_time = 17758; 
min_time = 1; max_time = 571451; average_time = 17801; 
min_time = 1; max_time = 571451; average_time = 17774; 
min_time = 1; max_time = 571451; average_time = 17744; 
min_time = 1; max_time = 571451; average_time = 17713; 
min_time = 1; max_time = 571451; average_time = 17693; 
min_time = 1; max_time = 571451; average_time = 17661; 
min_time = 1; max_time = 571451; average_time = 17629; 
min_time = 1; max_time = 571451; average_time = 17598; 
min_time = 1; max_time = 571451; average_time = 17574; 
min_time = 1; max_time = 571451; average_time = 17544; 
min_time = 1; max_time = 571451; average_time = 17596; 
min_time = 1; max_time = 571451; average_time = 17576; 
min_time = 1; max_time = 571451; average_time = 17791; 
min_time = 1; max_time = 571451; average_time = 17789; 
min_time = 1; max_time = 571451; average_time = 17818; 
min_time = 1; max_time = 571451; average_time = 17786; 
min_time = 1; max_time = 571451; average_time = 17755; 
min_time = 1; max_time = 571451; average_time = 17755; 
