pattern_count = 1; pattern_len = 3; net_len = 5; min_time = 1; max_time = 3; average_time = 1; 
pattern_count = 1; pattern_len = 24; net_len = 94; min_time = 3138; max_time = 4471; average_time = 3855; 
pattern_count = 1; pattern_len = 24; net_len = 99; min_time = 3608; max_time = 5003; average_time = 4172; 
pattern_count = 1; pattern_len = 24; net_len = 104; min_time = 3890; max_time = 5611; average_time = 4964; 
pattern_count = 1; pattern_len = 24; net_len = 109; min_time = 4390; max_time = 6036; average_time = 5076; 
pattern_count = 1; pattern_len = 24; net_len = 114; min_time = 4482; max_time = 6567; average_time = 5797; 
pattern_count = 1; pattern_len = 24; net_len = 119; min_time = 5434; max_time = 6527; average_time = 6040; 
pattern_count = 1; pattern_len = 24; net_len = 124; min_time = 5876; max_time = 7772; average_time = 6676; 
pattern_count = 1; pattern_len = 24; net_len = 129; min_time = 6180; max_time = 8910; average_time = 7217; 
pattern_count = 1; pattern_len = 24; net_len = 134; min_time = 6713; max_time = 10558; average_time = 7814; 
pattern_count = 1; pattern_len = 24; net_len = 139; min_time = 7048; max_time = 10507; average_time = 8736; 
pattern_count = 1; pattern_len = 24; net_len = 144; min_time = 8273; max_time = 10211; average_time = 9413; 
pattern_count = 1; pattern_len = 24; net_len = 149; min_time = 8296; max_time = 11434; average_time = 9906; 
pattern_count = 1; pattern_len = 24; net_len = 154; min_time = 9082; max_time = 14454; average_time = 10976; 
pattern_count = 1; pattern_len = 24; net_len = 159; min_time = 9869; max_time = 12781; average_time = 11415; 
pattern_count = 1; pattern_len = 24; net_len = 164; min_time = 10300; max_time = 14382; average_time = 11682; 
pattern_count = 1; pattern_len = 24; net_len = 169; min_time = 10658; max_time = 13938; average_time = 11877; 
pattern_count = 1; pattern_len = 24; net_len = 174; min_time = 10812; max_time = 15378; average_time = 12655; 
pattern_count = 1; pattern_len = 24; net_len = 179; min_time = 12102; max_time = 16245; average_time = 13784; 
pattern_count = 1; pattern_len = 24; net_len = 184; min_time = 13013; max_time = 17472; average_time = 15007; 
pattern_count = 1; pattern_len = 24; net_len = 189; min_time = 14278; max_time = 19441; average_time = 16416; 
pattern_count = 1; pattern_len = 24; net_len = 194; min_time = 14149; max_time = 20643; average_time = 17378; 
pattern_count = 1; pattern_len = 24; net_len = 199; min_time = 14527; max_time = 21524; average_time = 17045; 

pattern_count = 1; pattern_len = 27; net_len = 27; min_time = 310; max_time = 592; average_time = 414; 
pattern_count = 1; pattern_len = 27; net_len = 32; min_time = 468; max_time = 669; average_time = 580; 
pattern_count = 1; pattern_len = 27; net_len = 37; min_time = 604; max_time = 929; average_time = 775; 
pattern_count = 1; pattern_len = 27; net_len = 42; min_time = 784; max_time = 1109; average_time = 924; 
pattern_count = 1; pattern_len = 27; net_len = 47; min_time = 1030; max_time = 1444; average_time = 1222; 
pattern_count = 1; pattern_len = 27; net_len = 52; min_time = 1191; max_time = 1734; average_time = 1436; 
pattern_count = 1; pattern_len = 27; net_len = 57; min_time = 1531; max_time = 1864; average_time = 1677; 
pattern_count = 1; pattern_len = 27; net_len = 62; min_time = 1655; max_time = 2421; average_time = 1986; 
pattern_count = 1; pattern_len = 27; net_len = 67; min_time = 1838; max_time = 2509; average_time = 2162; 
pattern_count = 1; pattern_len = 27; net_len = 72; min_time = 2422; max_time = 3556; average_time = 2876; 
pattern_count = 1; pattern_len = 27; net_len = 77; min_time = 2766; max_time = 3410; average_time = 3064; 
pattern_count = 1; pattern_len = 27; net_len = 82; min_time = 3040; max_time = 5057; average_time = 3703; 
pattern_count = 1; pattern_len = 27; net_len = 87; min_time = 3278; max_time = 4757; average_time = 4033; 
pattern_count = 1; pattern_len = 27; net_len = 92; min_time = 4149; max_time = 5232; average_time = 4780; 
pattern_count = 1; pattern_len = 27; net_len = 97; min_time = 4166; max_time = 6335; average_time = 5118; 
pattern_count = 1; pattern_len = 27; net_len = 102; min_time = 4824; max_time = 6234; average_time = 5601; 
pattern_count = 1; pattern_len = 27; net_len = 107; min_time = 5101; max_time = 7593; average_time = 6202; 
pattern_count = 1; pattern_len = 27; net_len = 112; min_time = 5425; max_time = 7998; average_time = 6692; 
pattern_count = 1; pattern_len = 27; net_len = 117; min_time = 6098; max_time = 8823; average_time = 7146; 
pattern_count = 1; pattern_len = 27; net_len = 122; min_time = 7464; max_time = 9833; average_time = 8204; 
pattern_count = 1; pattern_len = 27; net_len = 127; min_time = 6670; max_time = 9903; average_time = 8518; 
pattern_count = 1; pattern_len = 27; net_len = 132; min_time = 8536; max_time = 11372; average_time = 9838; 
pattern_count = 1; pattern_len = 27; net_len = 137; min_time = 7827; max_time = 13014; average_time = 10344; 
pattern_count = 1; pattern_len = 27; net_len = 142; min_time = 8949; max_time = 11810; average_time = 10686; 
pattern_count = 1; pattern_len = 27; net_len = 147; min_time = 10498; max_time = 14098; average_time = 11545; 
pattern_count = 1; pattern_len = 27; net_len = 152; min_time = 9641; max_time = 13942; average_time = 11645; 
pattern_count = 1; pattern_len = 27; net_len = 157; min_time = 11530; max_time = 14486; average_time = 12716; 
pattern_count = 1; pattern_len = 27; net_len = 162; min_time = 12468; max_time = 15685; average_time = 13686; 
pattern_count = 1; pattern_len = 27; net_len = 167; min_time = 12384; max_time = 16424; average_time = 14648; 
pattern_count = 1; pattern_len = 27; net_len = 172; min_time = 12422; max_time = 18554; average_time = 14862; 
pattern_count = 1; pattern_len = 27; net_len = 177; min_time = 14616; max_time = 18734; average_time = 16709; 
pattern_count = 1; pattern_len = 27; net_len = 182; min_time = 14766; max_time = 20480; average_time = 17170; 
pattern_count = 1; pattern_len = 27; net_len = 187; min_time = 15508; max_time = 24313; average_time = 18581; 
pattern_count = 1; pattern_len = 27; net_len = 192; min_time = 15858; max_time = 22329; average_time = 19531; 
pattern_count = 1; pattern_len = 27; net_len = 197; min_time = 16294; max_time = 25199; average_time = 21541; 

pattern_count = 1; pattern_len = 30; net_len = 30; min_time = 441; max_time = 670; average_time = 574; 
pattern_count = 1; pattern_len = 30; net_len = 35; min_time = 663; max_time = 876; average_time = 751; 
pattern_count = 1; pattern_len = 30; net_len = 40; min_time = 765; max_time = 1375; average_time = 1039; 
pattern_count = 1; pattern_len = 30; net_len = 45; min_time = 1062; max_time = 1658; average_time = 1309; 
pattern_count = 1; pattern_len = 30; net_len = 50; min_time = 1293; max_time = 1934; average_time = 1564; 
pattern_count = 1; pattern_len = 30; net_len = 55; min_time = 1589; max_time = 2111; average_time = 1798; 
pattern_count = 1; pattern_len = 30; net_len = 60; min_time = 1879; max_time = 2846; average_time = 2309; 
pattern_count = 1; pattern_len = 30; net_len = 65; min_time = 2231; max_time = 3024; average_time = 2629; 
pattern_count = 1; pattern_len = 30; net_len = 70; min_time = 2372; max_time = 3906; average_time = 3120; 
pattern_count = 1; pattern_len = 30; net_len = 75; min_time = 2934; max_time = 4381; average_time = 3727; 
pattern_count = 1; pattern_len = 30; net_len = 80; min_time = 3242; max_time = 5383; average_time = 4030; 
pattern_count = 1; pattern_len = 30; net_len = 85; min_time = 3492; max_time = 5176; average_time = 4488; 
pattern_count = 1; pattern_len = 30; net_len = 90; min_time = 4391; max_time = 5734; average_time = 4996; 
pattern_count = 1; pattern_len = 30; net_len = 95; min_time = 4968; max_time = 7143; average_time = 5892; 
pattern_count = 1; pattern_len = 30; net_len = 100; min_time = 4991; max_time = 7526; average_time = 5774; 
pattern_count = 1; pattern_len = 30; net_len = 105; min_time = 5337; max_time = 7624; average_time = 6694; 
pattern_count = 1; pattern_len = 30; net_len = 110; min_time = 6832; max_time = 8856; average_time = 7891; 
pattern_count = 1; pattern_len = 30; net_len = 115; min_time = 6513; max_time = 9584; average_time = 8478; 
pattern_count = 1; pattern_len = 30; net_len = 120; min_time = 8276; max_time = 10851; average_time = 9572; 
pattern_count = 1; pattern_len = 30; net_len = 125; min_time = 7395; max_time = 10937; average_time = 9451; 
pattern_count = 1; pattern_len = 30; net_len = 130; min_time = 8887; max_time = 13675; average_time = 11730; 
pattern_count = 1; pattern_len = 30; net_len = 135; min_time = 10720; max_time = 13716; average_time = 11956; 
pattern_count = 1; pattern_len = 30; net_len = 140; min_time = 9562; max_time = 14094; average_time = 12615; 
pattern_count = 1; pattern_len = 30; net_len = 145; min_time = 10966; max_time = 15628; average_time = 13193; 
pattern_count = 1; pattern_len = 30; net_len = 150; min_time = 11743; max_time = 17586; average_time = 13625; 
pattern_count = 1; pattern_len = 30; net_len = 155; min_time = 12568; max_time = 17441; average_time = 15016; 
pattern_count = 1; pattern_len = 30; net_len = 160; min_time = 13892; max_time = 20446; average_time = 16799; 
pattern_count = 1; pattern_len = 30; net_len = 165; min_time = 14384; max_time = 19060; average_time = 16987; 
pattern_count = 1; pattern_len = 30; net_len = 170; min_time = 14855; max_time = 20147; average_time = 17883; 
pattern_count = 1; pattern_len = 30; net_len = 175; min_time = 15954; max_time = 24242; average_time = 19735; 
pattern_count = 1; pattern_len = 30; net_len = 180; min_time = 16792; max_time = 26132; average_time = 21548; 
pattern_count = 1; pattern_len = 30; net_len = 185; min_time = 17557; max_time = 26219; average_time = 22698; 
pattern_count = 1; pattern_len = 30; net_len = 190; min_time = 18825; max_time = 25821; average_time = 21681; 
pattern_count = 1; pattern_len = 30; net_len = 195; min_time = 20014; max_time = 28296; average_time = 24900; 
pattern_count = 1; pattern_len = 30; net_len = 200; min_time = 21274; max_time = 28874; average_time = 25918; 

pattern_count = 1; pattern_len = 33; net_len = 33; min_time = 673; max_time = 933; average_time = 802; 
pattern_count = 1; pattern_len = 33; net_len = 38; min_time = 855; max_time = 1275; average_time = 1059; 
pattern_count = 1; pattern_len = 33; net_len = 43; min_time = 1196; max_time = 1587; average_time = 1338; 
pattern_count = 1; pattern_len = 33; net_len = 48; min_time = 1386; max_time = 2025; average_time = 1734; 
pattern_count = 1; pattern_len = 33; net_len = 53; min_time = 1788; max_time = 2861; average_time = 2279; 
pattern_count = 1; pattern_len = 33; net_len = 58; min_time = 2084; max_time = 3537; average_time = 2618; 
pattern_count = 1; pattern_len = 33; net_len = 63; min_time = 2516; max_time = 3341; average_time = 2805; 
pattern_count = 1; pattern_len = 33; net_len = 68; min_time = 3268; max_time = 4005; average_time = 3561; 
pattern_count = 1; pattern_len = 33; net_len = 73; min_time = 3410; max_time = 5200; average_time = 4217; 
pattern_count = 1; pattern_len = 33; net_len = 78; min_time = 3751; max_time = 5865; average_time = 4759; 
pattern_count = 1; pattern_len = 33; net_len = 83; min_time = 3859; max_time = 5602; average_time = 4950; 
pattern_count = 1; pattern_len = 33; net_len = 88; min_time = 4417; max_time = 6568; average_time = 5699; 
pattern_count = 1; pattern_len = 33; net_len = 93; min_time = 5121; max_time = 7773; average_time = 6269; 
pattern_count = 1; pattern_len = 33; net_len = 98; min_time = 5901; max_time = 7825; average_time = 6872; 
pattern_count = 1; pattern_len = 33; net_len = 103; min_time = 6197; max_time = 9698; average_time = 7722; 
pattern_count = 1; pattern_len = 33; net_len = 108; min_time = 6914; max_time = 9594; average_time = 8101; 
pattern_count = 1; pattern_len = 33; net_len = 113; min_time = 7881; max_time = 11654; average_time = 9494; 
pattern_count = 1; pattern_len = 33; net_len = 118; min_time = 8040; max_time = 12404; average_time = 10294; 
pattern_count = 1; pattern_len = 33; net_len = 123; min_time = 9004; max_time = 13578; average_time = 11542; 
pattern_count = 1; pattern_len = 33; net_len = 128; min_time = 9948; max_time = 13827; average_time = 11861; 
pattern_count = 1; pattern_len = 33; net_len = 133; min_time = 10977; max_time = 15391; average_time = 13125; 
pattern_count = 1; pattern_len = 33; net_len = 138; min_time = 11702; max_time = 17761; average_time = 14517; 
pattern_count = 1; pattern_len = 33; net_len = 143; min_time = 12950; max_time = 20121; average_time = 15257; 
pattern_count = 1; pattern_len = 33; net_len = 148; min_time = 13411; max_time = 21711; average_time = 15783; 
pattern_count = 1; pattern_len = 33; net_len = 153; min_time = 14912; max_time = 20923; average_time = 18088; 
pattern_count = 1; pattern_len = 33; net_len = 158; min_time = 15119; max_time = 20055; average_time = 18776; 
pattern_count = 1; pattern_len = 33; net_len = 163; min_time = 15453; max_time = 23717; average_time = 19522; 
pattern_count = 1; pattern_len = 33; net_len = 168; min_time = 17048; max_time = 25080; average_time = 20965; 
pattern_count = 1; pattern_len = 33; net_len = 173; min_time = 18917; max_time = 25532; average_time = 22644; 
pattern_count = 1; pattern_len = 33; net_len = 178; min_time = 21106; max_time = 27890; average_time = 24556; 
pattern_count = 1; pattern_len = 33; net_len = 183; min_time = 20002; max_time = 30631; average_time = 25657; 
pattern_count = 1; pattern_len = 33; net_len = 188; min_time = 21016; max_time = 29844; average_time = 26237; 
pattern_count = 1; pattern_len = 33; net_len = 193; min_time = 25317; max_time = 35349; average_time = 30332; 
pattern_count = 1; pattern_len = 33; net_len = 198; min_time = 26952; max_time = 36212; average_time = 31568; 

pattern_count = 1; pattern_len = 36; net_len = 36; min_time = 890; max_time = 1401; average_time = 1138; 
pattern_count = 1; pattern_len = 36; net_len = 41; min_time = 1142; max_time = 1803; average_time = 1427; 
pattern_count = 1; pattern_len = 36; net_len = 46; min_time = 1413; max_time = 2089; average_time = 1779; 
pattern_count = 1; pattern_len = 36; net_len = 51; min_time = 1886; max_time = 2575; average_time = 2280; 
pattern_count = 1; pattern_len = 36; net_len = 56; min_time = 2078; max_time = 3510; average_time = 2665; 
pattern_count = 1; pattern_len = 36; net_len = 61; min_time = 2502; max_time = 4115; average_time = 3342; 
pattern_count = 1; pattern_len = 36; net_len = 66; min_time = 3147; max_time = 4186; average_time = 3459; 
pattern_count = 1; pattern_len = 36; net_len = 71; min_time = 3391; max_time = 5593; average_time = 4412; 
pattern_count = 1; pattern_len = 36; net_len = 76; min_time = 4059; max_time = 5786; average_time = 4939; 
pattern_count = 1; pattern_len = 36; net_len = 81; min_time = 4331; max_time = 6165; average_time = 5334; 
pattern_count = 1; pattern_len = 36; net_len = 86; min_time = 5518; max_time = 7438; average_time = 6328; 
pattern_count = 1; pattern_len = 36; net_len = 91; min_time = 5566; max_time = 8455; average_time = 6789; 
pattern_count = 1; pattern_len = 36; net_len = 96; min_time = 6379; max_time = 10438; average_time = 8097; 
pattern_count = 1; pattern_len = 36; net_len = 101; min_time = 7119; max_time = 10662; average_time = 8700; 
pattern_count = 1; pattern_len = 36; net_len = 106; min_time = 7752; max_time = 10276; average_time = 9145; 
pattern_count = 1; pattern_len = 36; net_len = 111; min_time = 7818; max_time = 12667; average_time = 10018; 
pattern_count = 1; pattern_len = 36; net_len = 116; min_time = 9014; max_time = 14487; average_time = 11419; 
pattern_count = 1; pattern_len = 36; net_len = 121; min_time = 9226; max_time = 13950; average_time = 11562; 
pattern_count = 1; pattern_len = 36; net_len = 126; min_time = 11398; max_time = 16431; average_time = 13790; 
pattern_count = 1; pattern_len = 36; net_len = 131; min_time = 11294; max_time = 18259; average_time = 15192; 
pattern_count = 1; pattern_len = 36; net_len = 136; min_time = 14143; max_time = 18658; average_time = 15910; 
pattern_count = 1; pattern_len = 36; net_len = 141; min_time = 14989; max_time = 20243; average_time = 17448; 
pattern_count = 1; pattern_len = 36; net_len = 146; min_time = 14211; max_time = 22833; average_time = 18107; 
pattern_count = 1; pattern_len = 36; net_len = 151; min_time = 14938; max_time = 21875; average_time = 18758; 
pattern_count = 1; pattern_len = 36; net_len = 156; min_time = 16178; max_time = 24765; average_time = 19027; 
pattern_count = 1; pattern_len = 36; net_len = 161; min_time = 17737; max_time = 26873; average_time = 22675; 
pattern_count = 1; pattern_len = 36; net_len = 166; min_time = 18718; max_time = 31423; average_time = 24601; 
pattern_count = 1; pattern_len = 36; net_len = 171; min_time = 18226; max_time = 29725; average_time = 23859; 
pattern_count = 1; pattern_len = 36; net_len = 176; min_time = 19670; max_time = 33176; average_time = 24872; 
pattern_count = 1; pattern_len = 36; net_len = 181; min_time = 21761; max_time = 34787; average_time = 29602; 
pattern_count = 1; pattern_len = 36; net_len = 186; min_time = 23272; max_time = 31016; average_time = 26864; 
pattern_count = 1; pattern_len = 36; net_len = 191; min_time = 25241; max_time = 35614; average_time = 30809; 
pattern_count = 1; pattern_len = 36; net_len = 196; min_time = 25049; max_time = 43979; average_time = 35248; 

pattern_count = 1; pattern_len = 39; net_len = 39; min_time = 1149; max_time = 1692; average_time = 1493; 
pattern_count = 1; pattern_len = 39; net_len = 44; min_time = 1509; max_time = 2474; average_time = 1952; 
pattern_count = 1; pattern_len = 39; net_len = 49; min_time = 1910; max_time = 3127; average_time = 2395; 
pattern_count = 1; pattern_len = 39; net_len = 54; min_time = 2224; max_time = 3506; average_time = 2770; 
pattern_count = 1; pattern_len = 39; net_len = 59; min_time = 2619; max_time = 4056; average_time = 3465; 
pattern_count = 1; pattern_len = 39; net_len = 64; min_time = 3295; max_time = 5090; average_time = 4241; 
pattern_count = 1; pattern_len = 39; net_len = 69; min_time = 4035; max_time = 5866; average_time = 4914; 
pattern_count = 1; pattern_len = 39; net_len = 74; min_time = 4201; max_time = 6328; average_time = 5105; 
pattern_count = 1; pattern_len = 39; net_len = 79; min_time = 4965; max_time = 7677; average_time = 6259; 
pattern_count = 1; pattern_len = 39; net_len = 84; min_time = 5462; max_time = 8831; average_time = 6922; 
pattern_count = 1; pattern_len = 39; net_len = 89; min_time = 6493; max_time = 10244; average_time = 8580; 
pattern_count = 1; pattern_len = 39; net_len = 94; min_time = 6847; max_time = 9934; average_time = 8293; 
pattern_count = 1; pattern_len = 39; net_len = 99; min_time = 8253; max_time = 12158; average_time = 10127; 
pattern_count = 1; pattern_len = 39; net_len = 104; min_time = 8405; max_time = 13368; average_time = 10400; 
pattern_count = 1; pattern_len = 39; net_len = 109; min_time = 9366; max_time = 14480; average_time = 11851; 
pattern_count = 1; pattern_len = 39; net_len = 114; min_time = 9936; max_time = 16527; average_time = 12805; 
pattern_count = 1; pattern_len = 39; net_len = 119; min_time = 11032; max_time = 15456; average_time = 13393; 
pattern_count = 1; pattern_len = 39; net_len = 124; min_time = 13807; max_time = 18827; average_time = 15810; 
pattern_count = 1; pattern_len = 39; net_len = 129; min_time = 12778; max_time = 18489; average_time = 16078; 
pattern_count = 1; pattern_len = 39; net_len = 134; min_time = 12995; max_time = 19805; average_time = 17463; 
pattern_count = 1; pattern_len = 39; net_len = 139; min_time = 18147; max_time = 23321; average_time = 20567; 
pattern_count = 1; pattern_len = 39; net_len = 144; min_time = 17553; max_time = 23904; average_time = 20095; 
pattern_count = 1; pattern_len = 39; net_len = 149; min_time = 18982; max_time = 25162; average_time = 21480; 
pattern_count = 1; pattern_len = 39; net_len = 154; min_time = 18197; max_time = 32108; average_time = 24611; 
pattern_count = 1; pattern_len = 39; net_len = 159; min_time = 20070; max_time = 27093; average_time = 23786; 
pattern_count = 1; pattern_len = 39; net_len = 164; min_time = 23387; max_time = 33157; average_time = 27090; 
pattern_count = 1; pattern_len = 39; net_len = 169; min_time = 23188; max_time = 33031; average_time = 28395; 
pattern_count = 1; pattern_len = 39; net_len = 174; min_time = 23920; max_time = 42455; average_time = 31931; 
pattern_count = 1; pattern_len = 39; net_len = 179; min_time = 24151; max_time = 36950; average_time = 30270; 
pattern_count = 1; pattern_len = 39; net_len = 184; min_time = 28006; max_time = 41989; average_time = 34377; 
pattern_count = 1; pattern_len = 39; net_len = 189; min_time = 29521; max_time = 41180; average_time = 35021; 
pattern_count = 1; pattern_len = 39; net_len = 194; min_time = 31407; max_time = 44892; average_time = 39519; 
pattern_count = 1; pattern_len = 39; net_len = 199; min_time = 37531; max_time = 48538; average_time = 42275; 

pattern_count = 1; pattern_len = 42; net_len = 42; min_time = 1681; max_time = 2688; average_time = 2177; 
pattern_count = 1; pattern_len = 42; net_len = 47; min_time = 2213; max_time = 2927; average_time = 2551; 
pattern_count = 1; pattern_len = 42; net_len = 52; min_time = 2638; max_time = 3643; average_time = 3083; 
pattern_count = 1; pattern_len = 42; net_len = 57; min_time = 3077; max_time = 4609; average_time = 3816; 
pattern_count = 1; pattern_len = 42; net_len = 62; min_time = 3454; max_time = 5471; average_time = 4157; 
pattern_count = 1; pattern_len = 42; net_len = 67; min_time = 4164; max_time = 5670; average_time = 4871; 
pattern_count = 1; pattern_len = 42; net_len = 72; min_time = 4579; max_time = 7135; average_time = 5763; 
pattern_count = 1; pattern_len = 42; net_len = 77; min_time = 5141; max_time = 7854; average_time = 6611; 
pattern_count = 1; pattern_len = 42; net_len = 82; min_time = 6089; max_time = 9873; average_time = 7490; 
pattern_count = 1; pattern_len = 42; net_len = 87; min_time = 6907; max_time = 11659; average_time = 9101; 
pattern_count = 1; pattern_len = 42; net_len = 92; min_time = 7036; max_time = 13168; average_time = 9918; 
pattern_count = 1; pattern_len = 42; net_len = 97; min_time = 9185; max_time = 14533; average_time = 10786; 
pattern_count = 1; pattern_len = 42; net_len = 102; min_time = 9817; max_time = 14135; average_time = 11738; 
pattern_count = 1; pattern_len = 42; net_len = 107; min_time = 10496; max_time = 16344; average_time = 13007; 
pattern_count = 1; pattern_len = 42; net_len = 112; min_time = 11912; max_time = 15748; average_time = 13467; 
pattern_count = 1; pattern_len = 42; net_len = 117; min_time = 12620; max_time = 19969; average_time = 15806; 
pattern_count = 1; pattern_len = 42; net_len = 122; min_time = 13188; max_time = 20845; average_time = 17716; 
pattern_count = 1; pattern_len = 42; net_len = 127; min_time = 15110; max_time = 22983; average_time = 19786; 
pattern_count = 1; pattern_len = 42; net_len = 132; min_time = 15813; max_time = 21982; average_time = 19351; 
pattern_count = 1; pattern_len = 42; net_len = 137; min_time = 18591; max_time = 24781; average_time = 21538; 
pattern_count = 1; pattern_len = 42; net_len = 142; min_time = 19992; max_time = 28315; average_time = 23705; 
pattern_count = 1; pattern_len = 42; net_len = 147; min_time = 19729; max_time = 30413; average_time = 25190; 
pattern_count = 1; pattern_len = 42; net_len = 152; min_time = 22214; max_time = 33160; average_time = 27818; 
pattern_count = 1; pattern_len = 42; net_len = 157; min_time = 24275; max_time = 34938; average_time = 28088; 
pattern_count = 1; pattern_len = 42; net_len = 162; min_time = 23626; max_time = 35516; average_time = 28347; 
pattern_count = 1; pattern_len = 42; net_len = 167; min_time = 24911; max_time = 37496; average_time = 31240; 
pattern_count = 1; pattern_len = 42; net_len = 172; min_time = 24745; max_time = 44630; average_time = 34380; 
pattern_count = 1; pattern_len = 42; net_len = 177; min_time = 31471; max_time = 46625; average_time = 39069; 
pattern_count = 1; pattern_len = 42; net_len = 182; min_time = 29624; max_time = 49620; average_time = 37048; 
pattern_count = 1; pattern_len = 42; net_len = 187; min_time = 30495; max_time = 46459; average_time = 39704; 
pattern_count = 1; pattern_len = 42; net_len = 192; min_time = 34505; max_time = 53817; average_time = 44882; 
pattern_count = 1; pattern_len = 42; net_len = 197; min_time = 34558; max_time = 53740; average_time = 42795; 

pattern_count = 1; pattern_len = 45; net_len = 45; min_time = 2300; max_time = 3423; average_time = 3054; 
pattern_count = 1; pattern_len = 45; net_len = 50; min_time = 3161; max_time = 3936; average_time = 3566; 
pattern_count = 1; pattern_len = 45; net_len = 55; min_time = 3121; max_time = 6271; average_time = 4314; 
pattern_count = 1; pattern_len = 45; net_len = 60; min_time = 4070; max_time = 6052; average_time = 4932; 
pattern_count = 1; pattern_len = 45; net_len = 65; min_time = 4642; max_time = 7103; average_time = 5726; 
pattern_count = 1; pattern_len = 45; net_len = 70; min_time = 4966; max_time = 9469; average_time = 6919; 
pattern_count = 1; pattern_len = 45; net_len = 75; min_time = 6253; max_time = 9174; average_time = 7832; 
pattern_count = 1; pattern_len = 45; net_len = 80; min_time = 6618; max_time = 10491; average_time = 8600; 
pattern_count = 1; pattern_len = 45; net_len = 85; min_time = 8156; max_time = 10617; average_time = 9491; 
pattern_count = 1; pattern_len = 45; net_len = 90; min_time = 7762; max_time = 12625; average_time = 10897; 
pattern_count = 1; pattern_len = 45; net_len = 95; min_time = 9780; max_time = 13970; average_time = 12036; 
pattern_count = 1; pattern_len = 45; net_len = 100; min_time = 10857; max_time = 15895; average_time = 12776; 
pattern_count = 1; pattern_len = 45; net_len = 105; min_time = 11378; max_time = 19645; average_time = 15180; 
pattern_count = 1; pattern_len = 45; net_len = 110; min_time = 13608; max_time = 21458; average_time = 16275; 
pattern_count = 1; pattern_len = 45; net_len = 115; min_time = 13045; max_time = 22368; average_time = 17436; 
pattern_count = 1; pattern_len = 45; net_len = 120; min_time = 16058; max_time = 23851; average_time = 19965; 
pattern_count = 1; pattern_len = 45; net_len = 125; min_time = 17829; max_time = 24900; average_time = 21477; 
pattern_count = 1; pattern_len = 45; net_len = 130; min_time = 18694; max_time = 25355; average_time = 22140; 
pattern_count = 1; pattern_len = 45; net_len = 135; min_time = 18860; max_time = 27907; average_time = 23499; 
pattern_count = 1; pattern_len = 45; net_len = 140; min_time = 20295; max_time = 29528; average_time = 25989; 
pattern_count = 1; pattern_len = 45; net_len = 145; min_time = 20865; max_time = 36134; average_time = 27671; 
pattern_count = 1; pattern_len = 45; net_len = 150; min_time = 24723; max_time = 34528; average_time = 28279; 
pattern_count = 1; pattern_len = 45; net_len = 155; min_time = 25053; max_time = 42044; average_time = 32322; 
pattern_count = 1; pattern_len = 45; net_len = 160; min_time = 28050; max_time = 40140; average_time = 33441; 
pattern_count = 1; pattern_len = 45; net_len = 165; min_time = 28682; max_time = 38496; average_time = 33381; 
pattern_count = 1; pattern_len = 45; net_len = 170; min_time = 32154; max_time = 46031; average_time = 38956; 
pattern_count = 1; pattern_len = 45; net_len = 175; min_time = 33700; max_time = 46484; average_time = 41438; 
pattern_count = 1; pattern_len = 45; net_len = 180; min_time = 31744; max_time = 55361; average_time = 42682; 
pattern_count = 1; pattern_len = 45; net_len = 185; min_time = 49090; max_time = 61388; average_time = 53208; 
pattern_count = 1; pattern_len = 45; net_len = 190; min_time = 37129; max_time = 68683; average_time = 50521; 
pattern_count = 1; pattern_len = 45; net_len = 195; min_time = 49747; max_time = 65820; average_time = 58251; 
pattern_count = 1; pattern_len = 45; net_len = 200; min_time = 46192; max_time = 62130; average_time = 53178; 

pattern_count = 1; pattern_len = 48; net_len = 48; min_time = 2795; max_time = 4588; average_time = 4002; 
pattern_count = 1; pattern_len = 48; net_len = 53; min_time = 3843; max_time = 6042; average_time = 4655; 
pattern_count = 1; pattern_len = 48; net_len = 58; min_time = 3860; max_time = 7523; average_time = 5772; 
pattern_count = 1; pattern_len = 48; net_len = 63; min_time = 5661; max_time = 7477; average_time = 6614; 
pattern_count = 1; pattern_len = 48; net_len = 68; min_time = 5278; max_time = 9659; average_time = 7505; 
pattern_count = 1; pattern_len = 48; net_len = 73; min_time = 6295; max_time = 13287; average_time = 8552; 
pattern_count = 1; pattern_len = 48; net_len = 78; min_time = 7354; max_time = 11547; average_time = 9658; 
pattern_count = 1; pattern_len = 48; net_len = 83; min_time = 9424; max_time = 12502; average_time = 10795; 
pattern_count = 1; pattern_len = 48; net_len = 88; min_time = 10060; max_time = 15328; average_time = 12595; 
pattern_count = 1; pattern_len = 48; net_len = 93; min_time = 12218; max_time = 34555; average_time = 19232; 
pattern_count = 1; pattern_len = 48; net_len = 98; min_time = 12811; max_time = 20241; average_time = 16686; 
pattern_count = 1; pattern_len = 48; net_len = 103; min_time = 14546; max_time = 18327; average_time = 16042; 
pattern_count = 1; pattern_len = 48; net_len = 108; min_time = 16232; max_time = 24449; average_time = 20088; 
pattern_count = 1; pattern_len = 48; net_len = 113; min_time = 17922; max_time = 26849; average_time = 21401; 
pattern_count = 1; pattern_len = 48; net_len = 118; min_time = 20704; max_time = 25913; average_time = 22981; 
pattern_count = 1; pattern_len = 48; net_len = 123; min_time = 20483; max_time = 27512; average_time = 23850; 
pattern_count = 1; pattern_len = 48; net_len = 128; min_time = 19255; max_time = 28694; average_time = 25013; 
